transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,account_balance,created_at
413,100035,2025-01-21,debit,1311,36536,2025-07-17 14:55:41
414,100035,2025-12-22,debit,16825,19711,2025-08-14 14:55:41
415,100035,2025-11-20,credit,2952,22663,2026-01-08 14:55:41
416,100035,2025-08-15,credit,11896,34559,2025-09-01 14:55:41
417,100035,2025-12-04,credit,1059,"35,618",2025-07-17 14:55:41
418,100036,2025-11-10,,"₹16,337",33433,2025-07-18 14:55:41
419,100036,2025-03-09,debit,17112,16321,2025-07-27 14:55:41
420,100036,2025-07-25,,6302,16321,2025-08-01 14:55:41
421,100036,2025-07-05,debit,12682,"3,639",2025-12-06 14:55:41
422,100036,2025-10-06,credit,11427,15066,2025-10-09 14:55:41
423,100036,2025-07-01,,9839,15066,2025-11-10 14:55:41
424,100036,2025-04-25,credit,18097,33163,2025-12-28 14:55:41
425,100036,2025-06-18,credit,17666,--,2025-10-10 14:55:41
426,100036,2025-10-23,credit,13426,64255,2025-07-26 14:55:41
427,100036,2025-04-26,,3680,64255,2025-11-11 14:55:41
428,100036,2025-10-15,debit,712,63543,2026-01-16 14:55:41
429,100036,2025-11-19,,4131,"63,543",2025-09-16 14:55:41
430,100036,2025-03-27,credit,6725,70268,2025-10-16 14:55:41
431,100036,2025-06-08,credit,"₹10,857",81125,2025-12-04 14:55:41
432,100036,2025-13-40,debit,15792,65333,2025-10-28 14:55:41
433,100036,2025-11-15,debit,5104,60229,2026-01-08 14:55:41
434,100036,2025-04-02,debit,12747,47482,2026-01-02 14:55:41
435,100036,2025-03-10,debit,₹420,47062,2025-10-20 14:55:41
436,100036,2025-03-13,debit,18465,"28,597",2025-07-04 14:55:41
437,100037,2025-10-04,debit,--,21117,2025-07-12 14:55:41
438,100037,2025-05-25,,11325,21117,2025-08-13 14:55:41
439,100037,2025-13-40,credit,10179,31296,2025-10-24 14:55:41
440,100037,2025-01-05,credit,1604,32900,2025-12-30 14:55:41
441,100037,2025-03-10,,3992,"32,900",2026-01-09 14:55:41
442,100037,2025-11-22,,N/A,32900,2025-09-05 14:55:41
443,100037,2025-07-18,,16276,32900,2025-08-07 14:55:41
444,100037,2025-05-31,,"13,742",32900,2025-12-06 14:55:41
445,100037,2025-05-29,credit,2480,35380,2025-07-13 14:55:41
446,100037,2025-02-03,credit,6759,42139,2026-01-02 14:55:41
447,100037,2025-01-06,credit,17225,59364,2026-01-11 14:55:41
448,100037,2025-08-31,debit,17196,N/A,2025-09-21 14:55:41
449,100037,06/07/2025,,8904,42168,2025-08-12 14:55:41
450,100037,2025-12-10,,15062,"₹42,168",2025-12-02 14:55:41
451,100037,2025-03-04,,15560,42168,2025-11-23 14:55:41
452,100037,2025-12-03,,6299,--,2025-08-25 14:55:41
453,100037,21/04/2025,,13698,42168,2025-08-21 14:55:41
454,100037,2025-06-06,credit,18325,60493,2025-11-16 14:55:41
455,100038,2025-10-13,debit,8941,13043,2025-11-22 14:55:41
456,100038,2025-07-22,debit,8298,4745,2025-07-03 14:55:41
457,100038,02/03/2025,credit,14841,"19,586",2025-09-27 14:55:41
458,100038,2025-01-30,debit,8276,11310,2025-11-24 14:55:41
459,100038,2025-06-18,credit,19191,,2025-07-29 14:55:41
460,100038,2025-02-21,credit,12137,42638,2026-01-06 14:55:41
461,100038,2025-10-12,debit,15456,27182,2025-07-12 14:55:41
462,100038,2025-07-11,,17053,27182,2025-07-09 14:55:41
463,100038,2025-01-22,credit,768,27950,2025-08-24 14:55:41
464,100038,2025-13-40,credit,--,39516,2025-12-25 14:55:41
465,100038,2025-03-19,,19113,39516,2025-12-25 14:55:41
466,100039,02/12/2025,,16956,"19,165",2025-09-19 14:55:41
467,100039,2025-12-19,,16579,"19,165",2025-12-10 14:55:41
468,100039,23/03/2025,credit,15284,"₹34,449",2025-07-29 14:55:41
469,100039,2025-02-28,debit,13395,21054,2025-12-14 14:55:41
470,100039,2025-12-06,,17539,21054,2026-01-08 14:55:41
471,100039,2025-04-10,debit,12661,8393,2025-11-01 14:55:41
472,100039,2025-02-24,credit,,17835,2025-09-05 14:55:41
473,100039,2025-06-23,credit,19088,36923,2025-08-19 14:55:41
474,100039,2025-07-08,debit,"12,668",24255,2025-11-24 14:55:41
475,100039,2025-10-20,,11512,"24,255",2025-09-23 14:55:41
476,100039,2025-05-23,credit,14089,38344,2025-12-15 14:55:41
477,100039,2025-01-15,debit,,35689,2025-10-01 14:55:41
478,100039,2025-11-12,credit,15906,51595,2025-07-17 14:55:41
479,100039,2025-02-14,debit,"14,165","₹37,430",2025-08-04 14:55:41
480,100039,2025-02-25,debit,10667,26763,2025-11-22 14:55:41
481,100039,2025-05-28,credit,"8,382",35145,2025-08-26 14:55:41
482,100039,2025-11-25,debit,12277,22868,2025-07-02 14:55:41
483,100039,2025-07-11,debit,14131,8737,2025-11-14 14:55:41
484,100039,2025-01-03,credit,1645,10382,2026-01-11 14:55:41
485,100039,2025-13-40,,7731,"10,382",2025-09-07 14:55:41
486,100040,20/02/2025,,"₹12,201",34872,2025-07-21 14:55:41
487,100040,2025-02-14,credit,16858,51730,2025-12-28 14:55:41
488,100040,2025-13-40,debit,17589,34141,2025-11-28 14:55:41
489,100040,2025-10-18,debit,6154,27987,2025-08-18 14:55:41
490,100040,2025-01-17,credit,4148,32135,2025-08-15 14:55:41
491,100041,2025-08-13,debit,"14,513",3147,2025-07-22 14:55:41
492,100041,2025-13-40,credit,2086,5233,2025-08-20 14:55:41
493,100041,2025-02-05,credit,1857,7090,2025-07-10 14:55:41
494,100041,2025-10-28,credit,18021,25111,2025-07-20 14:55:41
495,100041,2025-05-20,,299,25111,2025-11-13 14:55:41
496,100041,2025-09-15,credit,19521,44632,2025-08-15 14:55:41
497,100041,2025-09-11,,N/A,44632,2025-10-12 14:55:41
498,100041,2025-05-31,credit,13663,58295,2025-09-15 14:55:41
499,100041,2025-05-18,credit,7844,66139,2025-09-08 14:55:41
500,100041,2025-11-02,debit,"₹19,299",46840,2025-11-11 14:55:41
501,100041,2025-08-10,,4773,46840,2025-12-05 14:55:41
502,100041,2025-07-31,credit,5389,52229,2025-08-31 14:55:41
503,100041,2025-02-13,credit,12303,64532,2025-07-02 14:55:41
504,100041,2025-03-18,credit,2936,67468,2025-11-04 14:55:41
505,100041,2025-09-19,credit,2513,69981,2025-07-07 14:55:41
506,100041,2025-07-03,,17014,69981,2026-01-15 14:55:41
507,100041,2025-02-02,credit,8703,78684,2025-12-02 14:55:41
508,100041,2025-07-15,,2989,78684,2025-09-09 14:55:41
509,100041,2025-12-13,,9060,78684,2025-07-16 14:55:41
510,100042,2025-11-23,credit,8953,53507,2025-08-22 14:55:41
511,100042,2025-07-02,debit,1642,51865,2025-07-25 14:55:41
512,100042,2025-04-26,debit,12566,39299,2025-07-30 14:55:41
513,100042,2025-04-05,debit,1680,37619,2025-10-11 14:55:41
514,100042,2025-05-17,,14267,,2025-08-27 14:55:41
515,100042,2025-07-18,credit,5436,43055,2025-09-01 14:55:41
516,100042,2025-01-02,,19004,43055,2025-11-20 14:55:41
517,100042,2025-08-13,credit,--,51726,2025-12-31 14:55:41
518,100042,2025-11-17,credit,3122,54848,2025-07-16 14:55:41
519,100042,2025-12-06,,5549,"₹54,848",2025-07-17 14:55:41
520,100042,2025-01-02,debit,"6,313",48535,2025-10-24 14:55:41
521,100042,26/12/2025,credit,5625,54160,2025-08-13 14:55:41
522,100042,2025-06-13,,1234,54160,2026-01-01 14:55:41
523,100042,2025-13-40,,"₹2,340",54160,2025-08-09 14:55:41
524,100042,2025-10-06,,293,"54,160",2025-11-09 14:55:41
525,100042,2025-02-24,credit,10897,65057,2025-08-13 14:55:41
526,100042,2025-11-14,credit,19263,84320,2025-10-30 14:55:41
527,100042,2025-02-17,debit,11350,"72,970",2025-12-14 14:55:41
528,100042,2025-13-40,credit,2119,75089,2025-07-24 14:55:41
529,100042,2025-03-01,credit,15747,90836,2025-07-04 14:55:41
530,100043,2025-08-05,debit,8344,6231,2025-10-14 14:55:41
531,100043,2025-07-15,debit,451,5780,2025-09-04 14:55:41
532,100043,2025-05-10,credit,1738,7518,2025-07-12 14:55:41
533,100043,2025-11-12,debit,"14,334",,2025-10-30 14:55:41
534,100043,2025-07-07,debit,14719,0,2025-10-28 14:55:41
535,100043,2025-04-10,,1146,0,2025-10-12 14:55:41
536,100043,2025-11-22,credit,13921,0,2025-10-21 14:55:41
537,100043,2025-01-29,credit,N/A,6528,2025-09-24 14:55:41
538,100043,2025-09-03,,"₹15,730",,2025-12-28 14:55:41
539,100043,2025-12-31,credit,3224,9752,2025-09-07 14:55:41
540,100043,2025-02-01,credit,17791,27543,2025-08-27 14:55:41
541,100043,2025-02-11,credit,19134,,2025-11-09 14:55:41
542,100043,2025-07-30,debit,5577,"₹41,100",2025-11-26 14:55:41
543,100043,2025-13-40,,15886,41100,2025-09-03 14:55:41
544,100043,2025-10-12,debit,5731,35369,2025-08-28 14:55:41
545,100043,2025-05-01,,10826,35369,2025-07-28 14:55:41
546,100043,2025-05-12,debit,12239,23130,2025-12-29 14:55:41
547,100044,2025-08-19,debit,17805,0,2025-12-27 14:55:41
548,100044,2025-07-24,credit,8159,--,2025-11-29 14:55:41
549,100044,13/10/2025,,12635,,2025-09-01 14:55:41
550,100044,2025-02-05,,12882,1457,2025-10-11 14:55:41
551,100044,2025-13-40,debit,"₹18,069",0,2025-10-31 14:55:41
552,100044,2025-12-26,,3602,0,2025-12-31 14:55:41
553,100044,2025-06-27,credit,9337,0,2025-09-03 14:55:41
554,100044,2025-10-02,debit,2361,0,2025-08-06 14:55:41
555,100044,2025-12-10,debit,"₹8,094",0,2025-11-13 14:55:41
556,100044,2025-07-18,,18808,0,2025-07-06 14:55:41
557,100044,2025-02-02,debit,10505,₹0,2025-07-27 14:55:41
558,100045,2025-01-20,credit,19802,--,2025-11-26 14:55:41
559,100045,2025-11-30,credit,19611,55653,2025-12-20 14:55:41
560,100045,2025-12-05,,16582,55653,2025-12-04 14:55:41
561,100045,2025-09-22,credit,19142,"74,795",2025-12-01 14:55:41
562,100045,2025-01-03,credit,2265,"₹77,060",2025-09-09 14:55:41
563,100045,2025-11-03,,18488,"₹77,060",2025-11-03 14:55:41
564,100045,2025-07-17,credit,9662,86722,2025-11-16 14:55:41
565,100045,2025-02-14,,16922,86722,2025-08-30 14:55:41
566,100045,2025-04-11,debit,10336,76386,2026-01-17 14:55:41
567,100045,2025-01-10,debit,"13,447",62939,2025-07-11 14:55:41
568,100045,2025-08-14,credit,11059,73998,2025-10-01 14:55:41
569,100045,2025-02-08,credit,13077,"87,075",2025-11-21 14:55:41
570,100045,2025-01-02,debit,17948,69127,2025-08-12 14:55:41
571,100045,2025-09-26,,692,69127,2025-08-29 14:55:41
572,100045,2025-10-02,,18794,,2025-11-19 14:55:41
573,100045,2025-10-14,,17240,69127,2025-09-15 14:55:41
574,100045,2025-02-08,debit,1203,67924,2025-09-23 14:55:41
575,100046,2025-11-02,credit,"4,345",50775,2025-09-23 14:55:41
576,100046,2025-11-21,,19117,50775,2026-01-16 14:55:41
577,100046,2025-10-21,debit,4761,46014,2025-12-18 14:55:41
578,100046,2025-08-23,debit,"₹3,156",42858,2025-12-24 14:55:41
579,100046,2025-11-28,,4940,42858,2025-12-03 14:55:41
580,100047,2025-09-21,,2639,22906,2025-07-14 14:55:41
581,100047,2025-03-10,credit,18338,41244,2025-07-02 14:55:41
582,100047,2025-13-40,,4837,"41,244",2025-07-14 14:55:41
583,100047,2025-11-21,debit,7394,33850,2025-11-24 14:55:41
584,100047,2025-13-40,debit,6020,27830,2025-11-07 14:55:41
585,100047,2025-02-16,debit,17244,--,2025-09-24 14:55:41
586,100047,12/03/2025,debit,2575,8011,2025-09-16 14:55:41
587,100047,2025-06-30,,2133,8011,2025-12-21 14:55:41
588,100047,04/12/2025,credit,"10,521",18532,2025-09-27 14:55:41
589,100047,2025-10-20,credit,6740,25272,2026-01-16 14:55:41
590,100047,2025-05-13,,3038,25272,2025-11-20 14:55:41
591,100047,2025-03-15,,17301,25272,2025-12-15 14:55:41
592,100047,2025-05-24,debit,3986,21286,2025-12-12 14:55:41
593,100047,2025-04-15,debit,17842,"3,444",2026-01-06 14:55:41
594,100047,2025-10-16,,N/A,3444,2025-07-15 14:55:41
595,100047,2025-05-13,,8128,"3,444",2025-08-31 14:55:41
596,100047,2025-08-09,debit,6549,0,2025-09-01 14:55:41
597,100047,2025-10-09,debit,5995,0,2025-11-02 14:55:41
598,100047,2025-03-13,,"1,754",0,2025-10-09 14:55:41
599,100047,2025-11-15,debit,11748,0,2026-01-15 14:55:41
600,100048,25/02/2025,credit,,38636,2025-11-19 14:55:41
601,100048,2025-02-13,credit,15361,,2025-10-25 14:55:41
602,100048,2025-12-28,debit,12948,"41,049",2025-10-15 14:55:41
603,100048,2025-06-12,debit,2924,38125,2025-10-29 14:55:41
604,100048,2025-10-18,debit,2150,35975,2025-10-28 14:55:41
605,100048,2025-04-21,,6199,35975,2025-09-27 14:55:41
606,100048,2025-11-14,debit,"1,248","34,727",2025-11-30 14:55:41
607,100048,2025-08-27,,18246,34727,2025-11-19 14:55:41
608,100048,2025-13-40,credit,518,35245,2025-07-17 14:55:41
609,100048,2025-12-21,,102075,35245,2025-09-10 14:55:41
610,100048,2025-05-27,credit,2559,37804,2025-10-23 14:55:41
611,100048,2025-13-40,credit,18073,55877,2025-12-11 14:55:41
612,100048,2025-07-19,credit,1289,57166,2025-10-08 14:55:41
613,100048,2025-10-09,credit,2614,"59,780",2025-11-17 14:55:41
614,100048,2025-09-15,debit,4306,55474,2025-08-22 14:55:41
615,100049,2025-01-12,credit,13065,--,2025-11-23 14:55:41
616,100049,2025-06-29,credit,2588,"₹31,400",2025-11-05 14:55:41
617,100049,2025-10-04,debit,6221,25179,2025-11-22 14:55:41
618,100049,2025-06-08,debit,3321,"21,858",2025-10-02 14:55:41
619,100049,2025-13-40,debit,205100,0,2025-11-16 14:55:41
620,100049,2025-03-02,credit,12783,0,2025-07-28 14:55:41
621,100049,2025-08-23,debit,18634,0,2025-12-26 14:55:41
622,100049,2025-11-01,debit,"10,413",0,2025-12-03 14:55:41
623,100049,2025-12-23,credit,15193,0,2026-01-11 14:55:41
624,100049,2025-03-07,credit,14779,0,2026-01-16 14:55:41
625,100049,2025-08-10,,5713,--,2025-09-05 14:55:41
626,100049,2025-09-26,,16218,0,2025-09-11 14:55:41
627,100049,2025-10-03,debit,"11,089",0,2025-07-25 14:55:41
628,100049,2025-03-28,,3286,0,2025-11-18 14:55:41
629,100049,2025-12-26,,7276,--,2025-09-17 14:55:41
630,100049,2025-09-19,debit,11069,0,2025-12-05 14:55:41
631,100050,2025-01-02,credit,6020,17670,2025-11-20 14:55:41
632,100050,2025-03-22,credit,8456,26126,2025-07-10 14:55:41
633,100050,2025-02-27,credit,14010,40136,2025-07-29 14:55:41
634,100050,2025-11-19,,627,40136,2025-12-10 14:55:41
635,100050,2025-03-10,credit,14582,54718,2025-07-18 14:55:41
636,100050,2025-03-09,,3265,,2026-01-03 14:55:41
637,100050,2025-11-02,credit,14616,"69,334",2025-12-15 14:55:41
638,100050,2025-12-18,credit,"5,505",74839,2025-12-30 14:55:41
639,100050,2025-07-14,,--,74839,2026-01-10 14:55:41
640,100050,2025-10-06,debit,2391,"72,448",2025-12-18 14:55:41
641,100050,2025-01-09,,2030,72448,2025-10-09 14:55:41
642,100050,22/01/2025,debit,7863,64585,2025-10-17 14:55:41
643,100050,2025-10-26,debit,"8,547",56038,2025-10-31 14:55:41
644,100050,2025-04-08,,7563,56038,2025-11-30 14:55:41
645,100050,2025-03-29,debit,4613,51425,2025-10-04 14:55:41
646,100050,2025-06-26,,18379,51425,2025-08-08 14:55:41
647,100050,2025-01-22,,16354,"51,425",2025-10-05 14:55:41
648,100050,2025-05-04,,10395,51425,2025-11-22 14:55:41
649,100050,2025-06-24,credit,4590,56015,2025-10-16 14:55:41
650,100050,07/07/2025,,7928,56015,2025-11-17 14:55:41
651,100051,2025-09-29,debit,13492,31316,2025-10-10 14:55:41
652,100051,2025-10-17,,9000,31316,2025-11-10 14:55:41
653,100051,2025-11-23,debit,6732,24584,2025-10-09 14:55:41
654,100051,2025-11-02,,"12,727",24584,2025-10-22 14:55:41
655,100051,2025-01-13,,459,24584,2025-12-26 14:55:41
656,100051,2025-04-06,debit,19727,4857,2025-09-25 14:55:41
657,100051,2025-05-04,credit,15050,19907,2025-12-18 14:55:41
658,100051,2025-07-18,credit,9568,29475,2025-12-08 14:55:41
659,100051,2025-03-02,debit,10578,18897,2025-08-02 14:55:41
660,100051,2025-04-27,credit,792,19689,2025-10-18 14:55:41
661,100051,2025-03-15,credit,2801,22490,2025-12-08 14:55:41
662,100051,2025-12-04,debit,5974,16516,2025-08-04 14:55:41
663,100051,2025-09-14,credit,3884,20400,2026-01-11 14:55:41
664,100051,2025-07-31,debit,5036,15364,2025-10-27 14:55:41
665,100051,2025-04-11,debit,311,"15,053",2025-07-22 14:55:41
666,100051,2025-13-40,debit,17796,0,2026-01-06 14:55:41
667,100052,2025-13-40,credit,N/A,37104,2025-10-01 14:55:41
668,100052,2025-06-05,credit,"₹18,997",56101,2025-08-10 14:55:41
669,100052,2025-09-12,credit,N/A,57450,2025-07-03 14:55:41
670,100052,2025-01-15,,6310,57450,2025-10-14 14:55:41
671,100052,2025-07-01,,"₹7,186",57450,2025-11-20 14:55:41
672,100052,2025-04-09,,"19,971",57450,2025-11-22 14:55:41
673,100052,2025-04-27,credit,"7,626","65,076",2026-01-05 14:55:41
674,100052,2025-08-25,credit,16959,"₹82,035",2025-12-08 14:55:41
675,100052,2025-04-14,debit,1464,"80,571",2025-08-29 14:55:41
676,100053,2025-02-16,debit,14445,32829,2025-11-27 14:55:41
677,100053,2025-05-16,credit,4956,37785,2025-12-07 14:55:41
678,100053,2025-09-19,credit,3677,41462,2025-07-12 14:55:41
679,100053,2025-12-08,,6233,41462,2025-08-12 14:55:41
680,100053,2025-06-23,credit,12376,53838,2025-09-17 14:55:41
681,100053,2025-13-40,credit,3959,57797,2025-11-18 14:55:41
682,100053,2025-12-10,debit,7707,50090,2026-01-14 14:55:41
683,100053,2025-02-07,credit,12827,62917,2025-08-24 14:55:41
684,100053,2025-09-01,,12172,62917,2025-11-14 14:55:41
685,100053,2025-04-01,,2405,"62,917",2025-07-29 14:55:41
686,100054,2025-01-10,,3192,18800,2025-09-12 14:55:41
687,100054,2025-13-40,credit,,--,2025-07-31 14:55:41
688,100054,2025-11-16,,16457,34635,2025-08-24 14:55:41
689,100054,2025-08-10,,13422,"34,635",2025-09-18 14:55:41
690,100054,2025-03-27,debit,16274,18361,2025-09-27 14:55:41
691,100054,2025-12-13,credit,15285,33646,2025-08-31 14:55:41
692,100054,2025-05-03,,7015,33646,2025-12-19 14:55:41
693,100054,2025-11-20,debit,"10,974",22672,2025-10-24 14:55:41
694,100054,2025-03-06,credit,1696,"24,368",2025-10-13 14:55:41
695,100054,2025-05-26,,,"24,368",2025-08-27 14:55:41
696,100054,2025-06-07,debit,18050,6318,2025-10-30 14:55:41
697,100054,2025-13-40,debit,6796,0,2026-01-09 14:55:41
698,100054,2025-05-07,debit,10513,0,2025-08-26 14:55:41
699,100054,2025-04-07,debit,14663,0,2025-10-12 14:55:41
700,100054,2025-04-17,credit,12355,0,2025-12-07 14:55:41
701,100054,2025-12-13,credit,14177,878,2025-08-12 14:55:41
702,100054,2025-10-20,debit,13093,0,2025-07-09 14:55:41
703,100054,2025-05-31,,7455,0,2025-10-08 14:55:41
704,100055,2025-13-40,,8669,40810,2025-11-11 14:55:41
705,100055,2025-12-14,,18594,40810,2025-07-16 14:55:41
706,100055,2025-04-23,,17671,40810,2025-12-08 14:55:41
707,100055,2025-01-06,,14799,40810,2025-10-26 14:55:41
708,100055,2025-09-24,debit,6514,34296,2025-12-15 14:55:41
709,100055,2025-03-07,credit,8209,42505,2026-01-01 14:55:41
710,100055,2025-11-10,credit,"18,765",61270,2025-07-02 14:55:41
711,100055,2025-08-26,debit,13093,N/A,2025-08-10 14:55:41
712,100055,2025-08-31,credit,18398,66575,2025-12-31 14:55:41
713,100055,2025-07-05,,9976,66575,2025-09-01 14:55:41
714,100055,2025-01-26,credit,N/A,76494,2026-01-09 14:55:41
715,100055,2025-04-11,debit,15191,"₹61,303",2025-08-01 14:55:41
716,100056,2025-12-22,,,34058,2025-08-04 14:55:41
717,100056,30/12/2025,credit,18847,"52,905",2025-08-03 14:55:41
718,100056,07/12/2025,debit,"14,557",38348,2025-10-28 14:55:41
719,100056,2025-04-28,,--,38348,2025-10-09 14:55:41
720,100056,2025-13-40,debit,"₹5,425",32923,2025-12-14 14:55:41
721,100056,2025-06-20,debit,18996,13927,2025-11-14 14:55:41
722,100056,2025-08-15,credit,4225,,2025-09-30 14:55:41
723,100056,2025-09-03,,11582,"18,152",2025-10-15 14:55:41
724,100056,2025-02-11,credit,7763,25915,2025-11-23 14:55:41
725,100056,2025-13-40,credit,4363,30278,2025-07-04 14:55:41
726,100056,2025-08-22,,5542,"30,278",2025-09-27 14:55:41
727,100056,2025-08-01,debit,18106,12172,2025-07-25 14:55:41
728,100056,2025-05-15,debit,3669,N/A,2025-10-11 14:55:41
729,100056,2025-10-06,credit,17790,26293,2025-09-10 14:55:41
730,100056,2025-02-03,credit,"5,297",31590,2025-10-09 14:55:41
731,100056,2025-05-26,,8546,31590,2025-11-30 14:55:41
732,100056,2025-02-10,credit,"3,467",35057,2026-01-07 14:55:41
733,100056,2025-06-28,,18314,35057,2025-12-30 14:55:41
734,100057,2025-05-31,,1381,32767,2025-08-12 14:55:41
735,100057,2025-12-23,debit,6039,"₹26,728",2025-12-04 14:55:41
736,100057,2025-09-11,debit,8540,"18,188",2025-12-10 14:55:41
737,100057,2025-07-13,credit,12549,30737,2025-11-29 14:55:41
738,100057,2025-01-02,,17880,30737,2026-01-13 14:55:41
739,100057,2025-09-24,debit,,13873,2026-01-15 14:55:41
740,100058,2025-12-18,debit,2538,31720,2025-08-11 14:55:41
741,100058,2025-04-05,debit,14196,17524,2025-11-19 14:55:41
742,100058,2025-08-21,debit,--,,2025-12-28 14:55:41
743,100058,2025-06-29,,,1787,2025-12-08 14:55:41
744,100058,2025-05-28,credit,2537,4324,2025-08-19 14:55:41
745,100058,2025-12-08,,19256,4324,2025-10-05 14:55:41
746,100058,2025-11-16,,9920,4324,2025-11-12 14:55:41
747,100058,2025-13-40,,N/A,4324,2026-01-07 14:55:41
748,100058,2025-10-22,,--,"4,324",2025-12-24 14:55:41
749,100058,2025-03-31,credit,12393,"₹16,717",2025-12-09 14:55:41
750,100058,2025-10-07,debit,17756,₹0,2025-09-04 14:55:41
751,100058,2025-10-13,,2116,0,2026-01-07 14:55:41
752,100058,2025-04-02,,16665,0,2025-09-06 14:55:41
753,100058,2025-07-19,,13363,0,2025-09-28 14:55:41
754,100058,2025-04-23,debit,"₹6,107",0,2025-11-29 14:55:41
755,100058,2025-06-07,,--,0,2025-11-06 14:55:41
756,100058,2025-09-20,,3867,0,2025-08-14 14:55:41
757,100059,2025-12-21,,3363,,2025-11-22 14:55:41
758,100059,2025-08-06,debit,886,"37,821",2025-11-28 14:55:41
759,100059,2025-10-05,debit,N/A,31284,2025-12-03 14:55:41
760,100059,2025-09-30,credit,18216,--,2025-08-13 14:55:41
761,100059,2025-10-18,,2246,--,2025-09-28 14:55:41
762,100059,2025-04-28,credit,18412,67912,2025-11-26 14:55:41
763,100059,2025-09-06,debit,2929,64983,2025-07-09 14:55:41
764,100059,2025-07-27,credit,13230,78213,2025-12-29 14:55:41
765,100059,2025-12-07,,5339,"78,213",2025-09-09 14:55:41
766,100059,2025-04-26,debit,6322,71891,2025-07-06 14:55:41
767,100059,2025-12-26,credit,13505,85396,2025-08-09 14:55:41
768,100059,2025-10-26,credit,405,85801,2025-11-15 14:55:41
769,100059,2025-11-16,credit,15505,101306,2025-10-19 14:55:41
770,100060,2025-10-02,,8292,--,2025-07-18 14:55:41
771,100060,2025-03-20,,13005,38981,2025-08-14 14:55:41
772,100060,2025-10-23,credit,4733,43714,2025-12-07 14:55:41
773,100060,2025-04-26,,,43714,2025-12-14 14:55:41
774,100060,09/11/2025,credit,14783,58497,2025-11-01 14:55:41
